T,X,Y,Z
50277,8,-36,-20
50279,12,-32,-68
50291,32,100,88
50293,-20,12,40
50295,64,-48,8
50297,-60,-44,96
50299,8,-32,-32
50301,-36,-20,-96
50303,100,-32,-20
50315,-92,40,-60
50317,164,8,-496
50319,-4,136,-104
50321,-500,-176,1176
50323,396,16,-412
50325,-136,192,-276
50337,112,-40,24
50339,-144,24,-100
50341,-36,44,136
50343,96,-20,144
50345,-340,-80,260
50347,268,-20,84
50359,132,80,324
50361,40,76,-620
50363,-184,96,-548
50365,12,112,368
50367,36,-100,780
50371,192,308,-892
50373,-48,12,376
50385,-76,44,156
50387,80,-20,-224
50389,52,-124,-204
50391,-96,-32,-92
50393,132,96,-160
50395,68,-32,-144
50407,-12,-4,344
50409,-40,64,68
50411,-44,-20,32
50413,32,92,12
50415,12,8,-48
50417,-156,-132,524
50419,180,-16,-292
50431,-76,-76,60
50433,448,-16,792
50435,-96,-68,2476
50437,632,-104,456
50439,-452,-192,628
50441,252,0,-420
50453,-84,-76,-64
50455,328,172,-276
50457,172,-16,192
50459,-200,-96,284
50461,44,8,272
50463,-100,100,136
50467,24,-24,12
50479,-8,-12,-96
50481,-72,-148,124
50483,-48,-56,436
50485,92,8,92
50487,96,-40,-488
50489,-8,40,-112
