T,X,Y,Z
31603,40,80,-44
31605,-32,48,-168
31607,60,24,-76
31609,-40,96,172
31611,36,-80,128
31613,-64,-12,48
31625,336,64,-276
31627,-348,48,-204
31629,224,-128,268
31631,20,-40,208
31633,-56,4,-408
31635,-100,-96,188
31647,-212,-136,-68
31649,412,244,-3268
31651,-380,24,1708
31653,144,-272,48
31655,0,120,-1448
31657,-300,264,572
31669,-228,-244,64
31673,316,108,388
31675,-336,-316,316
31677,-164,-44,-452
31679,328,200,-264
31681,-288,-88,204
31693,48,116,-372
31695,40,96,-220
31697,-228,-120,184
31699,-152,-20,36
31701,-88,100,0
31703,168,80,-492
31715,-60,-20,24
31717,-44,-16,-260
31719,140,68,264
31721,136,-52,928
31723,88,56,-284
31725,432,-108,-152
31737,8,92,-184
31739,188,84,168
31741,-136,48,276
31743,28,-124,364
31745,24,56,-472
31747,-56,172,-552
31759,116,8,-120
31761,-108,-72,52
31763,-48,-56,52
31765,-76,-120,108
31769,40,80,-316
31771,-108,-76,-20
31773,-28,-140,316
31785,4,8,72
31787,24,28,108
31789,20,28,-4
31791,-56,40,-104
31793,-16,0,56
31795,40,-56,60
31797,12,76,-12
31809,8,80,-16
31811,-36,-128,0
31813,28,-76,-84
31815,44,-32,76
