T,X,Y,Z
46767,-24,-16,-28
46769,72,64,76
46771,20,104,-28
46773,-20,-32,-24
46775,-16,40,16
46777,-60,-8,12
46789,-20,-20,-88
46791,-68,-60,-16
46795,12,-52,24
46797,36,-12,-88
46799,128,8,-700
46801,-120,0,-220
46803,-20,-16,788
46815,4,20,-356
46817,172,68,132
46819,44,-116,204
46821,-108,-16,-164
46823,204,80,92
46825,20,-80,312
46837,-56,152,24
46839,48,-12,8
46841,12,-104,-952
46843,-48,164,440
46845,40,-28,1532
46847,28,-80,-880
46859,492,64,624
46861,-64,-272,504
46863,-76,-116,-496
46865,412,344,-92
46867,-256,-228,436
46869,-192,-272,-364
46881,-12,-28,-84
46883,-132,-144,96
46885,32,96,-260
46887,76,208,0
46891,-128,-60,280
46893,96,124,-148
46895,68,148,-356
46907,144,132,32
46909,-116,-12,-264
46911,-24,-132,-4
46913,-24,-28,80
46915,44,88,56
46917,68,0,-68
46919,-56,-56,144
46931,-60,-56,-372
46933,84,-52,212
46935,48,-32,168
46937,-20,96,-312
46939,28,-24,-468
46941,-48,12,340
46953,-280,-8,124
46955,252,-36,708
46957,212,108,428
46959,-272,-132,328
46961,128,-64,228
46963,-120,56,152
46975,168,-88,44
46977,-160,-220,-80
46979,-28,-28,-64
