T,X,Y,Z
4994,-36,-72,80
4996,48,-16,-8
4998,-40,-4,72
5002,60,-56,120
5004,72,-32,-16
5006,4,72,-88
5018,352,36,216
5020,-40,76,-4
5022,-328,-132,-92
5024,32,-12,-32
5026,-104,108,404
5028,4,-88,-352
5040,-700,-124,692
5042,584,-104,1788
5044,-312,32,60
5046,-288,-56,-896
5048,268,-64,12
5050,148,88,608
5062,344,356,-580
5064,-284,0,344
5066,-96,-220,240
5068,28,112,-152
5070,92,272,-144
5072,272,52,-268
5084,112,264,36
5086,4,32,288
5088,-124,-184,448
5090,4,80,28
5092,136,180,-628
5094,-56,-16,-572
5096,-4,-128,164
5108,-56,-32,-80
5112,180,72,48
5114,80,36,-144
5116,28,-56,-48
5118,-172,-56,372
5120,4,-56,176
5122,-52,12,0
5134,-40,28,-12
5136,28,44,156
5138,100,116,-52
5140,32,-172,1380
5142,-76,0,-640
5144,-40,44,28
5146,144,-44,144
5158,180,204,60
5160,-16,-24,328
5162,-236,-272,516
5164,212,52,-516
5166,104,228,-388
5168,-92,-160,292
5180,148,68,-40
5182,36,-40,-20
5184,-92,-64,-40
5186,20,72,-228
5188,16,144,-380
5190,-184,-124,-12
5202,-16,44,-84
5204,64,-132,-204
5206,20,-96,216
