T,X,Y,Z
52710,36,8,0
52712,64,-100,68
52716,36,-28,-32
52728,-4,12,28
52730,-72,36,-32
52732,-32,-52,120
52734,8,-24,-88
52736,60,40,28
52738,0,8,-128
52740,28,-24,-88
52752,-168,20,924
52754,280,24,-360
52756,-312,-28,-160
52758,100,-28,564
52760,280,-68,448
52762,-264,24,-496
52774,-44,-96,184
52776,-220,-64,56
52778,232,76,-420
52780,-104,108,-252
52782,24,-148,368
52784,-44,32,-1068
52796,56,132,-600
52798,-188,-92,112
52800,100,176,104
52802,224,-100,152
52804,-384,-440,-288
52806,216,324,-704
52818,64,-64,-64
52822,-48,120,-120
52824,-104,-156,-104
52826,0,-4,92
52828,128,176,76
52830,-44,-12,128
52842,120,48,272
52844,-72,-76,32
52846,-80,-56,-196
52848,136,128,132
52850,-148,76,68
52852,-96,-120,192
52864,-84,-196,2288
52866,232,152,-1320
52868,216,-152,600
52870,-228,-120,1980
52872,760,52,68
52874,-652,68,44
52886,176,-80,620
52888,-196,-24,-556
52890,312,172,-364
52892,80,-176,456
52894,-196,-104,264
52896,244,-40,-28
52908,-120,-176,568
52910,-52,-68,-348
52912,108,164,-404
52916,-76,-140,524
52918,-56,-76,272
52920,128,92,12
52922,-64,-8,-288
52934,4,56,-216
