T,X,Y,Z
43845,-56,-92,104
43847,-28,40,52
43849,-8,-8,20
43861,80,24,64
43863,32,-40,52
43865,52,-72,4
43867,-24,16,-20
43869,-32,-48,84
43871,76,-40,-56
43873,-12,-52,-48
43885,-716,-48,1444
43887,708,-20,-24
43889,-144,52,-192
43891,-556,-140,-316
43893,428,4,340
43895,-196,-40,708
43907,344,372,-2608
43909,-556,-116,1704
43911,200,-312,-540
43913,-96,264,-760
43917,364,-252,-76
43919,-144,24,172
43931,68,-224,988
43933,-304,-540,176
43935,240,188,-520
43937,68,132,-192
43939,-328,-204,168
43941,160,-160,64
43953,0,-40,164
43955,-188,-116,632
43957,140,92,-264
43959,168,152,-436
43961,-100,-56,-152
43963,-36,-108,160
43975,40,16,104
43977,-260,-100,64
43979,148,-40,-124
43981,136,152,-332
43983,-72,60,-384
43985,20,-184,1108
43997,-260,-68,404
43999,200,116,-416
44001,144,-36,248
44003,-76,-96,192
44005,8,120,-192
44007,-96,56,68
44019,44,16,-12
44023,52,188,-12
44025,16,-144,224
44027,-220,-56,200
44029,12,52,-224
44031,-72,-52,0
44043,28,4,-148
44045,116,-52,-284
44047,-96,-12,52
44049,48,-92,68
44051,-32,-4,-84
44053,-12,-40,-188
44065,32,-28,-40
44067,100,76,-120
