T,X,Y,Z
9733,-40,16,44
9735,-72,16,56
9737,56,12,68
9739,-16,-24,-136
9751,92,56,132
9753,40,-36,112
9755,-76,16,120
9757,24,-28,24
9759,164,20,-184
9761,48,264,-348
9763,-260,-288,1108
9775,-188,44,420
9777,12,44,140
9779,144,-60,-548
9781,-240,24,132
9783,336,160,-256
9785,-80,8,-108
9797,-72,-56,588
9799,304,-140,-356
9801,-128,172,-912
9803,32,-8,-460
9805,24,28,-152
9807,176,-336,708
9819,104,192,-24
9821,-144,-108,32
9823,324,-20,40
9825,-112,100,92
9827,-72,-24,-404
9829,-68,-148,84
9833,104,232,-328
9835,-68,8,140
9847,24,-52,168
9849,-104,8,192
9851,12,-108,484
9853,104,-44,24
9855,-252,-16,-292
9857,32,-120,-328
9869,-148,8,-240
9871,-140,40,92
9873,40,44,-136
9875,-112,-48,-268
9877,48,-20,-368
9879,-8,-72,436
9881,64,8,-132
9893,-288,100,268
9895,124,-152,248
9897,156,24,232
9899,80,96,-700
9901,-160,-68,-300
9903,-76,-68,456
9915,68,-16,-256
9917,-28,-68,-152
9919,24,28,144
9921,168,68,140
9923,16,8,24
9925,-132,-212,-48
9927,4,60,-132
9939,28,-8,-228
9943,-96,0,124
9945,-56,28,-44
