T,X,Y,Z
16722,96,12,140
16724,-8,-8,80
16726,-80,-40,-124
16728,-20,36,12
16740,64,-40,-16
16742,136,52,-64
16744,64,-36,72
16746,44,-40,-52
16748,-76,-12,28
16750,12,-12,-40
16762,56,104,-792
16764,28,76,-352
16766,-32,4,68
16768,-32,-88,504
16770,-88,-72,-484
16772,-344,-48,-640
16784,96,-80,60
16786,68,140,-248
16788,76,52,24
16790,24,52,-3484
16792,-376,-120,1320
16794,196,-204,1684
16806,-160,-20,-464
16808,372,140,600
16810,-36,-248,132
16812,-76,20,-964
16816,-340,-248,584
16818,-128,-176,-408
16820,420,280,-208
16832,-88,-52,84
16834,28,-20,-280
16836,8,188,124
16838,-56,-88,408
16840,-256,-156,136
16842,132,24,-560
16854,64,20,-8
16856,-44,112,-64
16858,-92,-80,-232
16860,-112,20,0
16862,-4,4,36
16864,160,20,-92
16866,12,140,-196
16878,132,-44,-152
16880,-44,32,-76
16882,-20,-16,-72
16884,104,-92,816
16886,-104,124,648
16888,84,-80,-1492
16900,-64,-176,332
16902,24,-88,8
16904,-40,48,-336
16906,-60,100,112
16908,88,-224,220
16912,84,76,68
16914,-40,-204,312
16926,56,100,-44
16928,-64,72,-276
16930,-172,-76,-40
16932,80,-12,-180
16934,-128,160,-172
