T,X,Y,Z
35493,-60,16,20
35495,-28,-24,28
35497,-48,36,48
35499,-44,68,-40
35511,-32,-60,-36
35513,76,84,-32
35515,-124,36,4
35517,-80,-32,-80
35519,-56,-56,16
35521,96,28,-272
35533,236,0,432
35535,-156,-68,-12
35537,-64,-80,-620
35539,-44,184,336
35541,260,108,640
35543,-12,-20,-172
35555,36,20,344
35559,-520,-240,1520
35561,360,116,-672
35563,-120,136,556
35565,-120,-244,920
35567,208,48,-164
35579,156,200,-12
35581,-8,-208,592
35583,-236,-8,240
35585,280,212,140
35587,-188,52,88
35589,-108,-136,-60
35601,-12,48,-312
35603,-4,0,344
35605,-76,72,20
35607,92,52,-208
35609,176,120,20
35611,72,28,48
35623,-124,-36,-260
35625,44,0,276
35627,-88,-108,512
35629,132,76,-916
35631,40,44,-256
35633,88,-88,376
35645,324,68,-228
35647,-224,336,-592
35649,-84,-356,564
35651,28,40,160
35655,-120,-200,-4
35657,-244,-124,-740
35659,328,240,216
35671,-184,-68,224
35673,0,112,84
35675,240,124,-328
35677,-172,-100,136
35679,-112,-100,-60
35681,24,132,208
35693,68,-148,140
35695,116,60,76
35697,-52,-40,-312
35699,32,-156,128
35701,-52,8,24
35703,-4,28,-72
35715,-28,-28,24
