T,X,Y,Z
17927,-32,-28,12
17929,-56,28,80
17941,-32,68,100
17943,-12,-104,32
17945,-20,0,-136
17947,44,60,28
17949,52,20,-132
17951,72,-68,64
17963,104,-76,248
17965,224,104,56
17967,-196,4,-784
17969,-80,-72,-52
17971,128,116,576
17973,-20,4,280
17985,292,312,-1788
17987,-760,-496,2348
17989,652,-120,252
17991,-616,292,-292
17995,344,16,-224
17997,-12,188,-620
17999,96,236,-244
18011,-476,-304,400
18013,388,256,-76
18015,-104,36,-96
18017,-60,-160,340
18019,364,36,-56
18021,-188,84,-148
18033,-68,-108,584
18035,-44,32,148
18037,172,24,-580
18039,-48,168,-652
18041,-108,-8,84
18043,116,120,252
18055,24,-44,24
18057,64,-128,552
18059,216,48,-508
18061,12,140,-320
18063,112,-32,68
18065,-116,-104,28
18077,504,-176,144
18079,-592,28,332
18081,228,56,-592
18083,192,44,28
18085,-152,-216,252
18087,28,172,-324
18091,-16,-276,384
18103,-76,108,180
18105,-24,-64,-492
18107,44,-80,-40
18109,-184,-76,64
18111,84,68,-204
18113,-28,-60,208
18125,52,76,-8
18127,-8,-32,-356
18129,40,-84,-12
18131,60,-36,236
18133,-44,-8,-160
18135,-16,-4,-124
18147,-56,12,-204
18149,20,-64,-132
