T,X,Y,Z
54200,-60,12,-112
54212,36,-76,-156
54214,124,-12,-184
54216,-8,4,-52
54218,-44,8,48
54220,32,20,120
54222,36,-44,-60
54234,92,116,48
54236,-40,-4,80
54238,16,40,-176
54240,220,136,-808
54242,-196,-280,1432
54244,340,-84,116
54248,-20,-172,52
54260,-48,-20,-116
54262,204,144,-232
54264,-16,-168,516
54266,-240,-132,104
54268,168,364,-3924
54270,-572,-68,1640
54282,0,56,-500
54284,104,288,-500
54286,404,-228,788
54288,-380,-340,-200
54290,300,400,-1148
54292,256,-28,680
54304,-60,192,156
54306,80,132,-524
54308,-100,-184,252
54310,-96,-164,376
54312,200,212,-312
54324,-80,-44,-280
54326,228,144,392
54328,-64,40,-76
54330,-176,-92,-120
54332,104,-48,260
54334,-380,-60,-124
54346,128,-40,-72
54348,88,140,-340
54355,-132,92,-992
54357,84,-76,-304
54359,-16,-140,340
54361,408,196,-588
54363,-416,-48,20
54375,-188,-320,4
54377,144,160,-728
54379,104,224,-392
54381,-108,-172,260
54383,-52,-24,528
54385,72,116,-148
54397,120,-184,184
54399,-44,72,-244
54401,236,16,-460
54403,-116,-8,68
54405,-120,-68,280
54407,132,-12,112
54419,-8,20,68
54421,32,-20,104
54423,-16,60,-52
54425,-20,-24,80
