T,X,Y,Z
52233,80,-76,96
52235,-24,-84,-52
52237,-24,-52,-136
52249,60,52,32
52251,16,-8,-120
52253,60,-40,100
52255,60,36,-16
52257,140,36,12
52259,68,12,40
52261,48,-64,-84
52273,404,-308,900
52275,-564,-212,84
52277,244,188,-356
52279,120,-32,-80
52281,-320,-172,276
52283,24,-88,-260
52295,-216,-184,308
52297,232,260,-3064
52299,-236,132,1140
52301,-120,-248,352
52308,268,-108,-164
52310,0,68,-1012
52312,-44,208,-548
52314,340,140,684
52326,256,188,88
52328,124,104,-136
52330,-144,-132,0
52332,200,128,180
52334,36,212,24
52336,-32,8,-340
52348,200,108,-160
52350,28,16,-296
52352,-116,-108,-212
52354,72,36,36
52356,-32,176,32
52358,-124,-88,56
52370,-336,16,-76
52372,228,16,-292
52374,24,68,-92
52376,72,152,2728
52378,192,-232,-1348
52380,-32,104,-216
52392,324,-44,388
52394,-364,84,-320
52396,188,208,-364
52398,124,-80,540
52400,-444,-120,-288
52404,-28,56,476
52406,-212,-48,-108
52418,36,132,-184
52420,-88,-132,240
52422,8,-128,80
52424,-84,136,-316
52426,92,4,-188
52428,-16,-108,96
52440,-128,-32,-128
52442,68,-20,-116
52444,72,-28,212
52446,-64,8,-20
52448,112,48,-100
