T,X,Y,Z
37863,-36,4,-20
37865,44,28,56
37877,16,16,44
37879,-60,16,76
37881,-28,72,44
37883,-8,16,108
37885,12,88,20
37887,52,-4,-72
37889,-56,-72,-64
37901,-28,16,36
37903,348,148,-844
37905,-408,-52,-368
37907,28,-76,412
37909,128,32,-404
37911,-180,104,-156
37915,-60,-116,-256
37927,280,116,348
37929,36,-208,484
37931,-236,-116,-28
37933,408,100,-948
37935,-116,8,444
37937,112,-240,176
37949,308,76,952
37951,-40,-144,1020
37953,-328,-176,-120
37955,256,196,-396
37957,132,256,-72
37959,-80,-44,-560
37971,-24,80,32
37973,8,-272,384
37975,-8,-96,32
37977,56,160,-444
37979,104,144,-164
37981,-36,-40,140
37993,32,84,164
37995,-140,-180,204
37997,-16,-108,8
37999,84,120,-396
38001,-64,96,-352
38003,-152,-52,200
38015,-80,68,-244
38019,20,-68,136
38021,52,76,200
38023,120,-32,448
38025,-20,-76,-324
38027,-8,-80,12
38039,36,-116,440
38041,68,188,-588
38043,232,208,-1004
38045,-344,-136,-192
38047,116,-40,-1104
38049,-56,256,-984
38061,68,48,616
38063,-84,156,-12
38065,-40,-128,-352
38067,-56,-128,-404
38069,16,88,-172
38071,40,-28,-340
38083,72,-48,304
38085,60,-32,-180
