T,X,Y,Z
5415,8,-12,8
5417,56,-116,12
5419,-96,36,-48
5421,0,-44,0
5423,24,-28,-64
5425,-48,-4,32
5427,-92,-44,56
5439,36,44,124
5441,108,12,72
5443,100,48,-376
5445,220,124,448
5447,-60,-216,1392
5449,20,40,-544
5451,140,84,-528
5455,156,-164,612
5467,-188,168,-3292
5469,-132,8,2936
5471,148,-468,2204
5473,-24,184,-1288
5475,-116,284,784
5477,284,-204,372
5489,180,404,-1124
5491,328,232,520
5493,-640,-592,1100
5495,-24,-12,-560
5497,424,480,-544
5499,-220,-100,64
5511,124,292,-540
5513,48,116,-8
5515,-72,-316,548
5517,52,-108,200
5519,276,208,-412
5521,-32,-24,-508
5533,24,36,68
5535,-228,-180,-444
5537,-88,-172,-260
5539,32,40,-48
5541,8,120,56
5543,-4,36,28
5545,-128,-104,228
5557,36,-72,40
5561,120,56,-84
5563,24,-144,716
5565,144,-200,1716
5567,220,-36,-668
5569,48,176,256
5581,12,-88,160
5583,-28,156,-64
5585,224,76,384
5587,-128,-220,472
5589,-8,60,-528
5591,52,172,-404
5593,-232,-104,220
5605,64,92,-136
5607,40,36,-20
5609,-164,-68,56
5611,48,44,156
5613,88,140,-304
5615,-32,8,132
5627,64,128,-88
