T,X,Y,Z
8276,60,24,-120
8288,52,8,-80
8290,0,-24,-160
8292,100,8,88
8294,20,-20,-84
8296,24,12,-36
8298,8,4,-20
8300,48,-64,-8
8312,-68,-32,24
8314,36,4,-204
8316,-96,28,-616
8318,-148,-144,1212
8320,92,0,-132
8322,4,48,-596
8324,36,-92,284
8336,-212,-224,-48
8338,216,200,-556
8340,-60,-32,-28
8342,-192,112,-4448
8344,-684,-52,2156
8346,700,-52,1404
8358,-172,144,-880
8360,344,-24,636
8362,-168,-392,504
8366,408,164,244
8368,-484,-316,508
8370,8,64,-100
8372,296,188,16
8384,-236,-116,196
8386,68,164,-276
8388,-32,132,136
8390,-56,-200,668
8392,-36,-136,236
8394,68,60,-384
8406,148,68,160
8408,12,-12,-220
8410,-116,-36,-392
8412,-8,-48,-100
8414,-20,40,-140
8416,120,44,100
8418,116,76,32
8430,16,16,28
8432,-24,-108,120
8434,60,-188,60
8436,-44,-32,-48
8438,76,24,-92
8440,104,-8,312
8452,108,68,-64
8454,92,-32,668
8456,-116,-48,-200
8458,24,284,-2404
8460,168,196,-1168
8462,232,-96,160
8466,492,48,-948
8468,-252,-40,504
8480,228,44,-408
8482,108,120,-308
8484,-56,20,112
8486,-28,-176,-12
8488,-180,-92,-112
