T,X,Y,Z
56407,52,-104,4
56409,36,28,132
56411,4,16,48
56415,-12,16,-60
56417,104,-4,36
56419,92,-80,-28
56421,-12,12,-16
56433,-128,-8,16
56435,-16,84,-8
56437,12,-12,-4
56439,668,16,-996
56441,-836,164,-132
56443,492,-40,1032
56445,-212,-152,-200
56447,140,144,868
56459,-928,-188,3424
56461,-84,416,-1308
56463,48,-240,472
56465,-12,8,616
56467,116,344,-916
56469,52,-232,352
56471,48,64,-624
56473,-440,92,-232
56485,28,-248,-600
56487,-160,208,816
56489,-16,180,332
56491,-72,-116,96
56493,-16,-104,212
56495,-192,-112,-688
56497,-120,-72,-120
56501,124,20,-320
56503,-4,-52,464
56515,112,60,116
56517,-96,-36,-36
56519,-80,-60,132
56521,-128,20,428
56523,-116,-108,624
56525,752,-100,892
56527,-108,336,28
56529,96,56,80
56541,168,12,-452
56543,-320,-8,728
56545,-36,-108,272
56547,-92,0,44
56549,164,164,264
56551,12,-24,-80
56553,8,-116,-276
56555,-16,-100,-36
56567,-100,-208,192
56569,-80,-52,-132
56571,-16,100,-80
56573,-84,-16,100
56575,-28,-68,-48
56577,36,-68,60
56579,12,36,-224
56581,-104,-36,-48
56593,-12,24,-192
56597,-64,-16,-188
56599,-12,16,-4
56601,-64,-4,-28
