T,X,Y,Z
26725,28,-88,0
26727,20,4,12
26739,-36,24,140
26741,0,48,12
26743,-8,28,40
26747,8,0,-12
26749,0,-12,4
26751,-28,96,172
26753,-16,8,88
26755,164,76,-360
26757,-172,-636,844
26759,-28,268,316
26761,-156,24,84
26773,948,-124,-1680
26775,-1368,28,4048
26777,-208,248,-512
26779,384,-284,512
26781,-316,24,1420
26783,560,384,-1284
26785,268,-376,176
26797,112,120,740
26799,-252,-328,-1004
26801,-244,-292,-268
26803,-72,556,1120
26805,-40,172,764
26807,364,-196,-184
26809,60,-104,-212
26821,-12,-332,448
26823,72,-252,-348
26825,-168,156,-116
26827,192,104,-288
26831,112,16,232
26833,-84,-128,208
26835,-204,-148,96
26837,24,-40,-168
26839,160,156,-452
26851,264,60,-480
26853,152,128,-468
26855,220,8,-852
26857,-632,-308,1200
26859,-272,-92,2472
26861,396,204,-740
26863,16,-60,852
26865,388,156,-296
26877,276,32,-148
26879,140,-68,232
26881,-192,-240,428
26883,48,32,-256
26885,56,200,124
26887,-64,32,536
26889,0,-104,144
26891,56,-132,-284
26903,-40,-72,232
26905,28,-144,-312
26907,-44,104,-500
26909,-124,16,-120
26911,32,-120,28
26913,-12,20,192
26917,24,-116,128
26919,-88,-24,-128
