T,X,Y,Z
15710,-8,64,24
15712,24,-4,-16
15714,104,56,-28
15718,8,-16,164
15720,28,24,-8
15722,-28,-40,196
15724,48,-80,-56
15726,-32,-68,28
15728,56,-92,48
15730,12,-68,-40
15732,544,144,-1552
15744,292,48,284
15746,336,-16,660
15748,1012,-216,-4020
15750,-2052,48,5004
15752,236,280,-1708
15754,88,-496,772
15756,-444,348,984
15768,344,88,-1040
15770,420,184,-456
15772,-200,104,756
15774,-36,-368,-1408
15776,-128,-196,-52
15778,-60,776,740
15780,-52,176,632
15782,524,-136,-72
15794,120,28,728
15796,64,-440,560
15798,12,-180,-196
15800,-84,-8,-72
15804,252,-64,20
15806,136,60,276
15808,-116,-84,-104
15810,40,-220,256
15812,-20,-48,-216
15814,356,152,-416
15826,-88,-156,-288
15828,4,252,-812
15830,-108,-12,912
15832,120,60,-24
15834,-160,-148,188
15836,-140,100,276
15838,-232,136,20
15850,-48,4,-240
15852,132,-156,-96
15854,144,-88,332
15856,280,-120,60
15858,-80,-108,-192
15860,-32,-40,284
15862,44,-88,12
15864,-64,-64,-144
15876,-28,-28,164
15878,24,-20,20
15880,52,84,16
15882,-88,16,-12
15884,-64,-32,-208
15886,-4,76,52
15890,8,-36,-224
15892,12,60,0
15894,136,0,-188
