T,X,Y,Z
35086,40,-92,-12
35088,4,-20,-20
35090,0,-32,-68
35092,8,-84,-76
35096,140,44,-20
35098,-64,72,0
35100,80,-44,72
35112,64,36,128
35114,-68,20,-92
35116,0,56,104
35118,456,-64,-1232
35120,-500,84,456
35122,132,-12,184
35124,-360,-88,-140
35126,-8,168,984
35138,-80,-412,-2428
35140,272,-272,1596
35142,-128,916,-364
35144,856,-100,-708
35146,84,-864,-1240
35148,-896,228,-1604
35150,-712,280,3380
35162,-72,360,992
35164,-24,896,1228
35166,444,-120,128
35168,216,-400,356
35170,-220,-136,-956
35172,-584,-256,-712
35174,92,40,-28
35176,328,384,-100
35180,-32,-340,1012
35192,-4,76,516
35194,-300,-356,532
35196,-156,-200,156
35198,72,192,-712
35200,124,252,-312
35202,284,-16,912
35204,8,-200,92
35206,-236,4,728
35218,20,-292,1556
35220,-16,-76,316
35222,-104,152,552
35224,324,172,24
35226,-12,-72,644
35228,236,-60,-172
35230,12,-132,64
35232,-240,32,-4
35244,80,112,-308
35246,-232,184,-40
35248,-64,-40,-136
35250,16,-100,200
35252,24,-48,-200
35254,4,-56,-152
35256,-44,-68,0
35258,0,100,124
35270,-152,-88,112
35272,84,-48,104
35276,68,12,128
35278,-28,28,276
35280,-72,24,-116
