T,X,Y,Z
36674,-16,-52,-28
36676,20,-16,24
36678,-28,-60,-8
36680,0,-32,48
36692,-8,16,48
36694,-40,12,-32
36696,8,16,-68
36698,8,40,20
36700,-84,56,72
36702,-44,-8,64
36706,884,184,-1196
36708,-1548,-276,-380
36710,924,184,176
36712,-644,-152,216
36724,52,440,-516
36726,-192,-544,696
36728,-88,252,592
36730,428,600,-128
36732,400,-364,216
36734,304,-256,-2324
36736,-884,160,16
36738,-508,268,2304
36750,-212,608,772
36752,-68,440,644
36754,448,-40,76
36756,108,-60,192
36758,-356,-216,-692
36760,-332,-132,-36
36762,72,-68,-156
36764,232,348,-388
36776,524,0,-444
36778,68,-28,52
36780,116,-8,180
36782,-176,-220,152
36784,-112,-128,-16
36786,88,68,-716
36790,84,16,420
36792,8,120,320
36794,-324,132,836
36796,-88,32,-140
36808,-56,400,-4396
36810,-256,116,1212
36812,264,260,-668
36814,0,52,-324
36816,16,-216,-604
36818,32,-40,-560
36820,-412,-44,-32
36822,252,108,244
36834,-60,92,632
36836,32,-116,-192
36838,184,-184,-68
36840,-12,-220,-304
36842,24,-112,-540
36844,-20,-4,100
36846,196,96,-28
36848,-76,-40,236
36860,-84,16,76
36862,-128,48,-20
36864,24,8,-64
36866,-84,64,132
