T,X,Y,Z
54626,-32,8,-24
54638,16,-108,-4
54640,8,28,-32
54642,-28,-12,12
54644,-76,32,-80
54646,-32,-4,12
54648,-40,8,-84
54650,12,-64,48
54652,-36,-32,8
54654,52,24,-120
54666,680,324,-1372
54668,-1024,-620,220
54670,644,244,40
54672,-256,-36,304
54674,200,-16,944
54676,-76,120,-636
54678,300,-48,404
54680,304,-4,888
54692,676,344,-420
54694,160,-392,-224
54696,108,28,-1900
54698,-904,108,992
54700,-448,212,1580
54704,352,108,-336
54706,-224,168,356
54708,-208,-448,-1236
54710,-176,-308,52
54722,-128,-168,-732
54724,216,-100,-236
54726,264,268,-440
54728,-84,76,748
54730,36,-364,820
54732,116,-40,-432
54734,-284,128,-380
54746,-80,-100,-64
54748,168,292,-592
54750,104,60,-172
54752,308,-60,236
54754,-420,68,732
54756,-36,-40,1684
54758,20,-68,48
54760,-168,44,-436
54772,308,172,-912
54774,240,-76,-160
54776,-80,-156,260
54778,16,-108,-256
54780,-16,-96,-12
54782,100,144,100
54784,-36,112,12
54788,244,-120,296
54790,-12,-108,-88
54802,80,0,-276
54804,-48,-44,-468
54806,-8,76,-188
54808,-8,116,180
54810,12,116,492
54812,24,64,304
54814,36,8,216
54816,12,52,-372
54818,84,-8,-524
