T,X,Y,Z
6314,-20,4,-96
6316,-24,36,12
6318,-48,68,8
6320,12,16,56
6322,0,-24,40
6326,84,8,176
6328,-28,52,52
6330,28,0,-48
6332,-8,-12,48
6334,68,32,172
6346,396,180,1184
6348,-516,-68,-408
6350,380,8,788
6352,-732,4,-148
6354,612,128,556
6356,-116,-212,476
6358,1500,-56,-3108
6360,-1060,-224,4056
6372,304,-668,-1672
6374,-716,224,-296
6376,-820,84,2308
6378,136,36,728
6380,796,168,-1100
6382,224,128,208
6384,-108,-308,-652
6396,-220,-224,-688
6398,-356,-356,-900
6400,24,108,-212
6402,316,444,4
6404,176,336,764
6406,-32,-208,992
6408,-168,-464,140
6412,28,216,-636
6414,260,-36,-276
6426,204,8,-380
6428,88,64,436
6430,-20,-120,1024
6432,-96,32,-124
6434,-388,-156,296
6436,56,-88,-1260
6438,368,128,32
6440,-724,132,-1080
6452,-64,-48,-64
6454,212,-212,1216
6456,-24,-128,-1068
6458,228,-8,-540
6460,-424,-12,896
6462,220,188,-428
6464,124,36,348
6466,144,4,432
6478,124,-28,-44
6480,100,-68,-384
6482,-24,-40,100
6484,-56,16,220
6486,144,-56,84
6488,68,0,264
6490,52,-40,276
6492,100,-96,-372
6504,56,-76,56
6506,-80,16,92
