T,X,Y,Z
48336,48,0,-8
48338,-4,-8,-152
48340,-48,36,24
48352,60,-96,-32
48354,-24,92,-12
48356,8,-76,-32
48358,44,-76,96
48360,92,64,140
48362,-100,-80,232
48364,652,-124,364
48366,216,112,2440
48368,-136,4,-808
48380,-76,404,-936
48382,568,-688,872
48384,-532,48,920
48386,880,904,-856
48390,-220,-536,-2856
48392,-1076,244,796
48394,-316,372,3044
48396,676,-168,-1264
48408,-44,540,640
48410,456,-268,12
48412,68,-308,224
48414,-496,-204,-1080
48416,-416,-220,-252
48418,192,196,-60
48420,364,332,48
48422,60,248,804
48434,180,72,164
48436,-132,-132,708
48438,-292,-128,352
48440,-24,36,-264
48442,32,120,-800
48444,268,160,-116
48446,132,-124,420
48448,-120,-160,468
48460,16,-104,88
48462,-208,-140,384
48464,-564,352,-116
48466,-52,280,-4036
48468,256,128,108
48472,-32,-172,-676
48474,-60,-188,-300
48476,-260,252,-992
48478,-332,140,-124
48490,-88,144,320
48492,0,60,460
48494,92,-164,-20
48496,192,-180,-172
48498,-116,-16,-408
48500,-152,4,-512
48502,-160,140,364
48504,44,248,224
48516,-56,88,172
48518,36,4,184
48520,-36,-48,60
48522,-176,-92,-108
48524,-76,40,-124
48526,-88,64,32
48528,40,76,-104
