T,X,Y,Z
39676,68,-24,60
39680,-56,-48,128
39682,20,-32,-12
39684,-4,-12,8
39686,-52,-56,80
39688,-24,-4,-12
39700,-120,-56,-68
39702,36,8,-140
39704,-52,112,40
39706,-64,44,24
39708,1432,284,-1264
39710,-1780,-292,-704
39712,864,304,-1176
39714,-556,-336,1604
39726,-168,-532,264
39728,-280,-16,1436
39730,472,792,-412
39732,384,-272,620
39734,628,-108,-1988
39736,-1108,-116,-992
39738,-444,208,2464
39750,-172,596,840
39752,-124,436,616
39754,584,60,156
39756,24,-4,336
39758,-300,-176,-572
39760,-568,-348,-84
39764,312,256,-616
39766,204,272,472
39768,-180,-528,672
39780,48,16,0
39782,-108,-160,628
39784,-228,-172,144
39786,140,40,-792
39788,56,72,4
39790,144,80,-164
39792,-40,4,1268
39794,-648,400,712
39796,536,-328,868
39808,-140,52,1556
39810,136,204,-944
39812,316,-20,-244
39814,-192,-24,584
39816,32,-128,-104
39818,-144,-188,-180
39820,16,32,284
39832,72,8,88
39834,172,48,40
39836,-144,72,228
39838,-56,-184,208
39840,60,-96,-176
39842,4,120,-376
39844,-40,-28,-104
39846,-128,56,276
39850,-60,-96,380
39852,-92,44,72
39864,160,88,168
39866,-48,-8,56
39868,44,56,-264
39870,-12,68,52
