T,X,Y,Z
10189,60,36,112
10191,4,44,-4
10193,-60,68,-16
10195,-100,4,124
10207,-100,8,32
10209,-52,48,-56
10211,64,-24,56
10213,32,32,152
10215,20,12,52
10217,500,196,-396
10219,-128,-84,-760
10231,-2452,-244,1252
10233,-1928,600,-868
10235,996,284,1456
10237,2928,-96,804
10239,2648,-240,436
10251,1900,-412,-520
10255,-536,260,-164
10257,-1036,-48,-40
10259,-492,-304,276
10261,500,-104,192
10263,872,236,-296
10275,568,152,60
10277,476,104,-244
10279,-536,-144,4
10281,-564,-120,76
10283,88,-16,12
10285,344,112,-256
10297,-252,-12,-704
10299,200,112,40
10301,432,-36,112
10303,-88,-204,396
10305,-52,-104,900
10307,176,-88,304
10319,288,104,-224
10321,408,212,-920
10323,64,0,-312
10325,72,-124,840
10327,188,-144,204
10329,192,208,-204
10341,260,124,-120
10343,208,96,-196
10345,48,-52,156
10352,52,-48,44
10354,168,148,-400
10356,72,-20,-132
10358,-56,-184,580
10360,-276,-64,352
10372,-172,-108,316
10374,120,36,24
10376,116,20,-244
10378,192,-4,72
10380,-32,-56,32
10382,-308,-132,180
10394,-28,-12,112
10396,-24,-8,8
10398,100,20,-320
10400,196,-8,-172
10402,88,12,-44
10404,-28,-88,176
