T,X,Y,Z
35634,136,60,-88
35636,32,0,-72
35648,44,-80,-88
35650,-20,-24,20
35652,24,40,112
35654,8,20,112
35656,-4,-36,-12
35658,72,12,128
35660,88,76,40
35664,24,16,-8
35676,108,-112,-496
35678,-232,-184,408
35680,-8,-44,-296
35682,-784,-288,-440
35684,92,308,364
35686,1196,392,500
35698,808,524,-424
35700,744,-188,1192
35702,832,-356,-132
35704,652,208,-120
35706,-588,272,-40
35708,-584,84,648
35720,-52,-200,244
35722,124,-160,512
35724,292,-92,-152
35726,60,12,116
35728,-124,36,20
35730,-48,40,-312
35742,-112,52,112
35744,-144,16,-216
35746,44,68,-120
35748,428,180,96
35750,132,0,-176
35752,-164,-84,4
35764,24,16,-256
35766,-980,-268,-288
35770,924,220,432
35772,476,-184,-32
35774,692,336,976
35776,-856,200,-188
35778,-780,-304,52
35790,-68,-4,-100
35792,136,300,464
35794,-12,-172,-516
35796,28,-160,-1764
35798,-116,-192,552
35800,-240,148,-1276
35812,-156,12,0
35814,-100,-60,-352
35816,60,-20,224
35818,196,-20,-28
35820,-24,28,-396
35832,-76,116,212
35834,-12,-8,56
35836,-16,-152,60
35838,76,8,-212
35840,4,-88,36
35842,-16,84,-68
35844,-56,56,48
35856,32,-68,-80
