T,X,Y,Z
32684,-44,12,8
32686,-44,-64,40
32688,32,-68,44
32692,36,88,96
32694,60,-92,124
32696,-40,48,160
32698,32,-32,-32
32710,-32,-8,-112
32712,-16,12,124
32714,132,-36,60
32716,360,124,-472
32718,-112,-92,-544
32720,-312,-80,528
32732,-3396,-172,460
32734,-1404,420,1200
32736,840,380,380
32738,1652,-384,768
32740,2392,-120,1168
32752,704,116,-268
32754,304,204,448
32756,-360,-24,-32
32758,-572,-272,360
32760,80,-184,368
32762,512,-76,-248
32774,332,216,284
32776,-12,156,-36
32778,-96,24,408
32780,132,-28,236
32782,148,-56,-72
32784,36,-72,60
32791,-220,-152,216
32793,-120,-64,12
32795,-64,-36,40
32807,280,-84,72
32809,256,-32,-136
32811,56,188,-1224
32813,-24,-184,104
32815,-128,-328,680
32817,-64,120,-200
32829,92,-4,-140
32831,156,0,-492
32833,16,96,48
32835,-192,60,-388
32837,-36,60,-48
32839,4,-128,396
32851,32,-60,28
32853,36,40,-352
32855,28,-64,-324
32857,8,-36,-20
32859,-56,-112,-184
32861,-28,-104,292
32873,-232,4,88
32875,56,44,80
32877,96,4,-52
32879,124,40,-16
32881,-84,8,32
32883,-96,12,-4
32887,4,132,-156
32889,172,-4,-188
32901,80,48,-124
