T,X,Y,Z
15288,-12,0,-44
15290,24,-84,-16
15292,-40,-24,-88
15294,28,-40,52
15306,80,-60,-44
15308,20,60,-20
15310,56,-8,40
15312,112,56,-12
15314,88,120,60
15316,296,84,12
15318,608,-40,-960
15330,-2868,-284,-2424
15332,-2992,612,1116
15334,-908,636,2048
15338,4588,-476,2584
15340,364,-740,-988
15342,-2948,268,-1252
15354,-1212,628,-1336
15356,-2112,232,616
15358,-700,-412,908
15360,1256,-396,160
15362,1532,8,540
15364,200,444,-632
15376,92,292,-568
15378,-52,-12,-164
15380,-232,-124,376
15382,-208,-228,472
15384,-28,-28,-20
15396,96,144,-252
15398,308,376,-540
15400,8,160,-612
15402,-16,-204,324
15404,-204,-304,236
15406,-88,-140,412
15418,260,264,-24
15420,96,-16,-580
15422,-724,-56,-884
15424,-148,60,348
15426,664,280,576
15430,-48,-104,1392
15432,-12,468,188
15444,-64,320,36
15446,-180,-124,-172
15448,-268,-288,708
15450,-60,-16,-432
15452,128,152,716
15454,60,148,-556
15466,172,204,-588
15468,232,24,-124
15470,-236,-104,444
15472,-260,-72,480
15474,168,196,-108
15476,224,32,-48
15488,168,144,-76
15490,172,-120,164
15492,-52,-100,472
15494,4,-40,96
15496,84,60,-256
15498,196,112,-260
15510,176,-4,-276
