T,X,Y,Z
53453,44,68,-76
53455,76,-56,-16
53467,76,0,196
53469,8,-48,64
53471,56,0,36
53473,488,28,132
53475,416,-88,-52
53477,-244,4,40
53479,-540,44,-96
53491,-864,-80,-124
53493,188,408,-1392
53495,-1780,-208,96
53497,-68,-72,-132
53499,1340,28,256
53501,456,-364,-4
53513,608,100,592
53515,-216,16,-672
53517,-232,128,132
53519,-20,-104,204
53521,212,-228,288
53533,236,84,296
53535,-76,-36,124
53539,-80,232,-160
53541,-316,24,124
53543,152,36,384
53545,120,-144,-160
53547,-12,-36,76
53559,88,160,-128
53561,-88,-16,12
53563,-392,100,-100
53565,-440,-20,304
53567,48,44,368
53569,828,80,52
53581,480,-236,472
53583,232,64,-2036
53585,-96,-44,-296
53587,-148,-120,-952
53589,272,-84,-248
53591,216,200,192
53603,56,156,-4
53605,24,144,248
53607,52,180,44
53609,112,164,28
53611,-192,-68,-36
53613,-80,24,-132
53625,56,-32,-84
53627,140,-80,-44
53629,120,32,-284
53631,-116,-32,-44
53635,60,-72,56
53637,20,-80,-324
53639,24,-48,-104
53641,96,4,-96
53653,-16,100,-40
53655,8,-20,52
53657,-36,44,-44
53659,-24,32,-104
53661,72,-4,-52
53663,64,36,-168
53675,124,12,-20
