T,X,Y,Z
29367,-104,-24,28
29369,-44,-16,-60
29371,40,-12,104
29373,12,20,-20
29375,52,-148,-8
29377,-36,-28,164
29389,96,60,-88
29391,-28,4,76
29393,-36,20,80
29395,320,64,-300
29397,272,28,1352
29399,-332,36,-152
29401,-4,-96,212
29403,120,64,-384
29415,-20,-396,108
29417,-128,332,-672
29419,-508,-28,1604
29421,156,-64,-52
29423,-12,-100,-268
29427,304,188,268
29429,24,-332,-688
29431,-148,-8,120
29433,-332,136,952
29445,-48,212,416
29447,-144,324,500
29449,56,12,72
29451,96,-152,52
29453,-320,-176,-352
29455,0,100,-500
29457,-252,-92,148
29459,192,24,-84
29471,104,56,312
29473,128,48,40
29475,-64,-24,336
29477,-44,-72,-152
29479,-28,-156,-32
29481,12,32,-416
29483,188,96,260
29485,144,12,-172
29487,-248,-24,124
29499,320,-56,-2276
29501,-524,-8,588
29503,36,244,636
29505,4,8,400
29507,176,-60,-672
29509,564,156,148
29513,104,-132,-548
29515,20,84,648
29517,-72,240,444
29529,48,84,200
29531,-12,80,-132
29533,0,-52,292
29535,-28,-84,24
29537,64,-8,-476
29539,-64,36,-228
29541,52,92,332
29543,-64,24,164
29545,16,16,132
29557,-140,-12,224
29559,28,-32,-36
