T,X,Y,Z
57027,4,-52,-12
57029,-8,-60,-88
57031,76,4,100
57033,84,4,8
57035,-16,-48,-188
57047,96,-44,48
57049,32,76,120
57051,120,16,-36
57053,-24,-8,12
57055,-40,-4,80
57057,368,76,536
57059,-40,-236,-968
57061,-300,464,352
57073,-108,-108,-832
57075,76,192,680
57077,-100,-180,-404
57079,-84,-12,364
57081,-452,148,392
57083,60,60,792
57085,-260,-172,-40
57087,316,120,96
57099,228,-184,-448
57101,204,92,56
57103,-32,-64,-364
57110,56,140,76
57112,40,-52,276
57114,76,-104,-120
57116,-228,-136,-280
57118,-220,-40,-8
57120,-36,20,32
57122,-60,48,72
57124,344,216,480
57136,224,-40,-16
57138,-144,28,-224
57140,-240,-124,592
57142,-40,-52,-128
57144,104,24,-312
57146,-88,100,164
57148,216,-20,200
57150,56,-84,-136
57162,280,-252,1540
57164,-532,-164,-532
57166,140,392,-900
57168,-248,132,1912
57170,460,60,-2600
57172,-76,-208,224
57174,136,152,132
57186,184,12,156
57188,-132,44,-716
57190,-104,8,88
57197,104,-52,172
57199,-160,-164,60
57201,120,-48,-632
57203,-88,4,-216
57205,180,36,-8
57207,0,8,88
57209,96,-4,140
57211,4,-84,24
57223,-4,-8,-60
57225,-72,-52,-76
