T,X,Y,Z
19179,44,8,24
19181,-68,-92,-48
19193,112,-32,-32
19195,28,-80,-120
19197,84,16,-108
19199,-20,64,0
19201,52,72,-8
19203,80,-72,-80
19205,20,96,44
19207,100,44,-8
19209,468,-48,-1208
19221,384,-156,272
19223,80,-104,-720
19225,-20,-116,20
19227,688,120,-40
19229,-740,-312,1720
19231,204,72,-176
19233,-584,44,1196
19235,64,-208,-108
19247,-300,52,888
19249,-140,-56,-572
19251,624,-16,-500
19253,-164,212,344
19255,-48,-184,-688
19257,-172,-192,92
19259,-52,268,860
19271,56,64,124
19275,64,108,232
19277,132,-148,228
19279,48,-140,-204
19281,32,-32,-196
19283,72,64,-20
19285,144,28,96
19287,80,-132,0
19289,-104,-76,12
19301,-92,4,116
19303,-240,12,72
19305,-124,48,96
19307,-144,8,-64
19309,160,60,-632
19311,120,28,80
19313,128,60,40
19315,-144,-136,228
19327,196,188,-2140
19329,228,-256,96
19331,-208,92,-1768
19333,36,256,-1544
19335,-280,8,1216
19337,424,-68,-616
19339,-76,-232,-96
19341,272,184,-52
19353,20,-100,-348
19355,-32,160,-148
19357,-228,-4,68
19361,272,216,-108
19363,-152,80,-76
19365,20,60,228
19367,-148,-20,-104
19369,12,120,-428
19371,-68,4,-116
