T,X,Y,Z
13800,-76,-8,64
13804,-44,12,-4
13806,4,-44,-56
13808,64,-48,-128
13810,20,16,-48
13812,56,64,-84
13814,44,-32,-36
13816,36,-52,36
13818,44,-52,-28
13830,-84,72,60
13832,428,-108,-1592
13834,-1192,32,580
13836,612,36,256
13838,-136,-324,992
13840,-80,280,-92
13842,384,184,-20
13844,-308,-268,616
13856,-560,388,392
13858,704,300,420
13860,336,-508,-904
13862,-144,-88,-1560
13864,-752,244,1492
13866,-148,68,1692
13868,468,-188,-1144
13880,32,128,-112
13882,564,-108,508
13884,-224,32,28
13888,-320,-232,104
13890,112,76,-196
13892,248,388,-288
13894,-16,40,800
13896,52,-340,276
13898,-144,-196,-416
13900,-184,-8,-152
13912,-128,-172,-260
13914,40,160,-484
13916,256,60,-256
13918,152,-112,132
13920,-16,56,360
13922,-240,-92,404
13924,-328,-20,-604
13936,-276,-20,-212
13938,-200,236,-216
13940,-84,40,1524
13942,384,48,-896
13944,-108,-144,-448
13946,120,48,-28
13948,-332,36,500
13950,-136,0,-804
13962,-160,144,-156
13964,32,8,352
13966,184,-4,92
13968,-136,-32,-184
13970,-48,-84,24
13974,-64,140,-212
13976,40,88,124
13978,0,-24,516
13980,36,-28,-16
13982,-112,-76,-88
13994,20,-16,-4
