T,X,Y,Z
14565,-56,28,12
14577,-108,64,12
14579,28,-24,68
14581,-4,-24,32
14583,28,-48,16
14585,16,84,28
14587,-20,64,68
14589,56,56,-88
14591,-4,132,-88
14593,80,-56,-20
14605,-120,-260,936
14607,168,160,-564
14609,76,0,304
14611,-176,-52,356
14613,516,64,-60
14617,-68,48,88
14619,-160,116,476
14621,504,-68,-548
14623,-164,-144,-268
14625,-428,152,712
14637,-100,-116,-728
14639,-340,92,264
14641,-292,64,524
14643,284,-20,-556
14645,232,52,84
14647,64,24,120
14649,-104,-184,-184
14651,-64,-104,4
14663,-120,-188,120
14665,8,12,-96
14667,-12,96,-80
14669,260,172,508
14671,-212,-296,-16
14673,-68,-200,52
14675,-108,88,128
14677,96,32,-144
14689,168,288,-92
14691,124,76,-44
14693,40,24,-232
14695,84,68,164
14697,-68,-24,-192
14699,-920,4,444
14703,52,-392,1884
14705,-88,172,-1512
14707,24,-36,968
14709,364,-140,252
14721,-168,56,476
14723,-128,-68,-480
14725,84,-64,264
14727,356,364,396
14729,-76,-4,-92
14731,60,-132,84
14733,20,-24,72
14735,-100,40,-508
14747,44,132,-140
14749,-88,124,-160
14751,52,28,204
14753,-112,-144,64
14755,48,-24,348
14757,-180,44,136
