T,X,Y,Z
31760,-84,-20,20
31762,-20,12,64
31766,-20,40,-64
31768,-56,-36,56
31770,68,8,-32
31772,28,0,32
31774,28,-8,92
31786,-80,64,116
31788,-20,20,72
31790,240,-8,-216
31792,56,56,676
31794,-288,-120,16
31796,104,40,344
31798,52,128,-8
31800,-188,36,-452
31802,28,28,864
31814,-956,-92,-1204
31816,-344,328,1216
31818,100,-384,-88
31820,-200,-96,40
31822,84,544,-180
31824,448,80,468
31826,96,-300,-1260
31828,-220,-28,-520
31840,-164,-372,-392
31842,-64,164,712
31844,-172,320,236
31846,148,-12,-120
31848,112,-92,352
31850,-212,-76,-368
31854,-132,-216,184
31856,60,192,-300
31858,112,204,100
31870,84,80,-60
31872,4,16,16
31874,-104,-144,180
31876,-160,-88,120
31878,-12,60,-180
31880,64,120,-48
31882,52,88,516
31884,244,112,-96
31896,620,172,5652
31898,364,-448,3136
31900,-76,0,908
31902,-156,248,732
31904,768,-56,-232
31906,-736,-220,868
31908,556,228,-288
31910,-236,-232,2036
31922,176,172,828
31924,-144,-24,-76
31926,40,-252,136
31928,120,-28,44
31930,-296,-132,-576
31932,48,-4,292
31934,44,140,460
31938,-112,44,384
31940,4,-20,448
31942,144,12,-140
31954,-108,-28,100
