T,X,Y,Z
57239,12,-44,44
57241,112,-32,-112
57253,24,-28,-16
57255,64,-60,-64
57257,64,-52,-16
57259,-4,32,0
57261,-24,68,96
57263,-12,56,-92
57265,12,-36,8
57267,56,4,208
57269,784,-172,-440
57281,84,76,1240
57283,204,24,-844
57285,-48,-48,-416
57287,-484,112,1252
57289,128,52,-364
57291,92,-76,-76
57293,40,-24,-488
57295,-320,96,396
57307,-96,-80,-400
57309,-332,88,304
57311,-272,128,560
57313,240,-12,-180
57315,152,84,-388
57317,44,20,28
57319,-80,-220,-308
57323,-36,280,428
57325,28,32,112
57327,212,-116,-80
57339,-344,-108,668
57341,128,-212,-8
57343,-188,-132,52
57345,128,28,-192
57347,-100,-28,-212
57349,192,-36,-100
57351,164,0,-232
57353,-288,-80,80
57365,-168,104,-228
57367,60,76,264
57369,-120,-32,-244
57371,260,140,-100
57373,-340,24,-100
57375,-128,200,-1492
57377,592,152,-6008
57389,-436,-148,948
57391,476,-60,-1064
57393,-56,-156,-116
57395,120,40,-48
57397,-228,-20,400
57399,84,16,-244
57401,128,188,160
57403,-72,0,40
57407,60,16,-404
57409,-80,24,-152
57421,-116,-80,-116
57423,-40,52,-296
57425,64,28,224
57427,-100,28,100
57429,76,52,136
57431,-88,-16,-80
