T,X,Y,Z
18843,20,44,-68
18845,132,-20,-80
18847,-48,-20,8
18851,-20,-60,-52
18853,-8,28,-12
18855,-24,8,152
18857,0,-20,140
18859,-8,-12,48
18861,-56,-16,60
18863,76,28,100
18865,1340,68,452
18877,624,152,1164
18879,-52,-232,-904
18881,-168,36,-652
18883,-336,44,1328
18885,436,84,36
18887,56,-104,-1456
18889,-296,104,476
18891,-472,64,1116
18903,-156,52,124
18905,-484,56,1068
18907,252,-36,-528
18909,396,40,-488
18911,104,180,252
18913,-24,-152,-172
18915,-20,-296,-168
18917,-208,140,328
18929,-104,20,-88
18931,192,180,-152
18933,60,128,252
18939,-48,92,-12
18941,-68,20,-200
18943,72,-52,-88
18945,140,-28,-16
18947,-408,-204,132
18949,652,152,-252
18951,-848,-232,256
18963,-300,-84,-60
18965,116,-8,-272
18967,-140,60,112
18969,284,84,-392
18971,-84,-40,20
18973,-488,104,808
18975,1036,-104,6916
18977,32,-688,5196
18989,240,-20,2484
18991,132,0,-2612
18993,492,152,644
18995,-408,-240,1284
18997,80,-192,-1188
18999,-96,92,436
19001,380,464,252
19003,-364,-184,-552
19015,-40,60,-540
19017,-128,-36,524
19019,72,-164,312
19023,-72,112,-276
19025,-36,72,96
19027,-28,-48,-48
19029,-24,-32,344
