T,X,Y,Z
50029,-20,44,-52
50031,-8,48,-64
50033,4,12,8
50045,-20,76,48
50047,36,0,-12
50049,4,48,-12
50051,76,-8,28
50053,-20,-64,12
50055,56,-124,-92
50057,56,44,-44
50061,84,-132,-704
50063,-172,272,324
50065,224,-136,-568
50067,-240,-12,444
50079,328,144,-36
50081,-192,-100,496
50083,288,156,-260
50085,24,124,156
50087,-76,-156,-192
50089,-28,36,300
50091,12,56,-488
50093,-168,-12,184
50105,-24,4,-360
50107,-52,-160,444
50109,-20,-44,384
50111,-88,-88,-268
50113,92,-164,-20
50115,64,88,40
50117,-104,-48,-400
50119,-8,-28,80
50131,-12,116,60
50133,-88,36,32
50135,8,-52,228
50137,-12,-36,40
50139,96,-28,92
50141,24,-40,-184
50143,40,72,-92
50145,32,-40,16
50149,728,296,-40
50151,-712,-80,172
50153,392,8,-132
50165,148,-52,-164
50167,-96,-44,152
50169,148,76,-420
50171,-116,68,-24
50173,188,76,-432
50175,216,36,240
50177,-736,-264,1108
50179,900,-20,10524
50191,700,404,-892
50193,-324,-212,2808
50195,588,72,-2980
50197,56,-104,168
50199,-180,-20,800
50201,24,-96,-752
50203,52,-76,284
50205,468,236,340
50217,148,188,616
50219,76,48,-136
50221,-168,4,16
