T,X,Y,Z
58780,0,56,-116
58792,-28,96,-28
58794,-8,-100,16
58796,-72,0,-72
58798,16,0,48
58800,-16,-4,36
58802,24,-80,-68
58804,8,8,-52
58806,32,16,-188
58808,-96,32,-104
58820,-264,220,740
58822,-116,44,-1160
58824,148,-144,948
58826,-176,160,-400
58828,208,44,496
58830,-220,-56,196
58832,148,60,-648
58834,236,20,404
58846,436,4,-540
58848,-68,28,316
58850,-260,36,-8
58857,-176,44,-128
58859,152,-52,388
58861,8,-28,-468
58863,24,-24,-128
58865,-244,32,568
58867,120,-68,-64
58869,-56,-104,-228
58871,20,0,96
58883,-12,-52,52
58885,-60,-48,-212
58887,-12,44,104
58889,-40,-60,-40
58891,40,36,-148
58893,4,4,52
58895,-32,-76,84
58897,-36,-52,164
58899,68,-128,-280
58911,368,180,508
58913,-616,-400,28
58915,364,-236,7408
58917,360,116,-936
58919,-196,176,-2628
58921,-436,-100,72
58923,640,-64,1320
58935,-244,-72,576
58937,188,72,-392
58939,-132,-76,-84
58945,52,-88,-144
58947,-60,-48,-188
58949,-64,-8,-612
58951,64,40,344
58953,72,64,516
58955,104,-64,-20
58957,-96,-52,8
58969,116,-52,4
58971,-16,0,8
58973,-48,0,88
58975,92,28,124
58977,60,28,16
