T,X,Y,Z
7219,0,20,52
7221,44,24,8
7223,60,8,120
7225,0,-20,-88
7227,32,4,32
7229,32,36,168
7231,16,32,88
7233,32,-24,-152
7235,64,-12,184
7247,524,212,184
7249,-80,-160,616
7251,116,240,-216
7253,-284,-40,84
7255,448,40,328
7259,-216,-64,-36
7261,-228,144,572
7263,684,-312,-456
7265,-660,-52,848
7277,164,-316,-1168
7279,-224,-136,-184
7281,-416,284,1204
7283,-100,-44,-416
7285,292,-92,-792
7287,304,264,596
7289,-112,-108,-496
7301,-128,28,-336
7303,-344,-64,-296
7305,44,-64,204
7307,228,124,-164
7309,36,220,148
7311,64,-36,384
7313,-56,-120,-24
7315,-584,-124,-152
7327,-212,-44,-696
7329,84,56,132
7331,128,60,-356
7333,-68,-96,60
7335,120,-48,-92
7337,128,-36,128
7339,-104,4,-16
7341,152,-76,-576
7345,-576,260,-1384
7347,1140,528,-9776
7359,-408,-8,1352
7361,544,56,-1380
7363,-264,-292,256
7365,484,324,72
7367,-236,-36,296
7369,188,-88,-792
7371,248,156,612
7383,-72,-32,256
7385,212,4,-276
7387,-132,36,-252
7389,-60,-20,408
7391,-56,-12,72
7393,-4,40,-352
7395,60,0,116
7397,-80,-80,72
7399,-116,-24,-172
7411,-32,-96,152
