T,X,Y,Z
37378,52,-4,-76
37380,84,68,28
37382,32,-56,12
37384,60,12,-92
37386,60,20,88
37388,68,-4,52
37390,-88,-40,88
37392,-60,-20,24
37404,116,120,-64
37406,-76,56,-24
37408,76,44,784
37410,456,-40,-1152
37412,-520,-136,548
37414,-116,276,332
37418,-128,-220,-468
37420,-608,256,1440
37422,-252,-116,436
37434,-224,288,924
37436,-264,92,992
37438,348,-172,-1108
37440,496,28,-68
37442,-232,124,528
37444,-100,-340,-676
37446,-12,-32,256
37448,-28,356,780
37460,16,-52,-32
37462,-176,-24,168
37464,428,232,68
37466,-288,-348,132
37468,-80,-256,-376
37470,-120,224,152
37472,40,4,376
37474,268,88,-592
37486,-68,132,176
37488,16,-16,36
37490,-108,28,476
37492,16,32,-68
37494,-192,28,244
37496,100,236,-584
37498,316,-40,-80
37502,-1156,324,-648
37504,1736,488,-11432
37506,-1232,-272,6560
37518,764,48,-1084
37520,-216,-176,-96
37522,748,108,-472
37524,-664,-232,1004
37526,332,-60,-1384
37528,-56,108,924
37530,-16,184,304
37542,156,104,-252
37544,-200,88,0
37546,-36,104,780
37548,-192,-80,-188
37550,124,124,-424
37552,-64,20,-48
37554,12,0,212
37556,-48,96,124
37568,20,-52,332
37570,112,-88,148
