T,X,Y,Z
49824,68,-76,-32
49826,72,28,-16
49828,-64,-52,144
49830,-32,-36,-4
49832,24,-16,108
49834,12,-8,12
49836,12,-72,-124
49838,-64,-16,-144
49850,-4,-36,-80
49852,136,64,188
49854,356,12,-1132
49856,-276,-12,760
49858,-8,96,108
49860,-64,-264,220
49862,-368,96,-200
49864,-84,144,16
49876,-608,68,1244
49878,-152,164,700
49880,-36,-212,-80
49882,-48,-92,28
49884,152,316,736
49886,100,-28,368
49888,148,-204,-1020
49890,-168,28,512
49902,28,-248,-16
49904,-44,284,296
49906,-76,212,484
49913,-252,-40,-308
49915,-96,-128,180
49917,-52,24,-312
49919,52,248,72
49921,52,28,56
49923,-64,-204,488
49925,0,4,0
49927,-128,88,-92
49939,172,-16,-420
49941,104,156,-64
49943,52,76,172
49945,316,-80,-140
49947,-332,-48,76
49949,4,104,1436
49951,-604,-172,-332
49953,900,312,-9380
49965,-256,-44,632
49967,432,8,-2052
49969,-60,-104,640
49971,272,36,-56
49973,-452,-204,72
49975,104,96,-556
49977,248,252,360
49979,-280,72,60
49991,188,184,-360
49993,-196,-72,132
49995,-80,-16,164
50002,40,-72,252
50004,-40,-52,204
50006,16,-8,144
50008,-36,-104,120
50010,-140,-92,-92
50012,68,64,-176
