T,X,Y,Z
48630,28,44,-92
48632,72,8,-112
48634,32,-24,-76
48636,-64,24,52
48638,108,4,-44
48640,100,68,112
48642,-24,4,-84
48654,8,16,-8
48656,-28,-20,-176
48658,52,-12,28
48660,856,232,-956
48662,-844,-300,640
48664,816,272,-1104
48666,-428,-340,-72
48668,208,240,-80
48680,-640,444,376
48682,-276,-300,476
48684,212,80,952
48686,-496,144,-580
48688,556,44,12
48690,124,-80,-324
48692,-404,-100,-880
48694,-412,156,1132
48706,-84,96,288
48708,32,436,964
48710,208,180,-168
48712,136,-116,216
48722,108,244,52
48724,100,-96,308
48726,-80,-244,316
48728,-144,-80,-216
48730,-28,32,188
48732,300,16,-448
48734,220,100,112
48746,84,-56,312
48748,176,-60,-188
48750,-152,-56,404
48752,-104,84,152
48754,-4,-52,-204
48756,236,52,-780
48758,-84,104,-376
48760,-496,-68,436
48772,-696,-68,1916
48774,440,136,184
48776,-48,-348,1752
48778,336,124,-1872
48780,372,160,-92
48782,-452,-192,948
48784,232,-200,-756
48786,-4,-136,752
48798,44,-140,56
48800,68,-80,104
48802,-76,24,-348
48809,32,12,-528
48811,56,60,88
48813,-88,-36,44
48815,92,48,-8
48817,-20,120,104
48819,-24,-48,216
48821,-56,64,40
