T,X,Y,Z
16305,-8,20,36
16307,40,-24,72
16309,84,0,52
16311,-48,4,0
16313,24,-36,-48
16315,-12,-16,68
16317,64,-80,32
16319,-28,20,28
16321,-4,-8,-44
16323,96,68,-32
16335,328,244,-1064
16337,-128,-240,1228
16339,300,192,-112
16343,236,144,520
16345,-264,128,-244
16347,368,-92,516
16349,256,-92,100
16351,804,16,-4424
16353,-884,-340,3420
16365,380,-144,-1080
16367,-660,24,-804
16369,-300,144,1624
16371,-336,132,524
16373,612,64,-1416
16375,-36,4,1124
16377,-172,-112,-44
16379,-76,-432,-1360
16391,-312,-200,-508
16393,20,-52,-224
16395,324,112,-432
16397,24,100,476
16399,4,-128,608
16401,-176,-240,104
16403,60,-20,-136
16415,8,-92,364
16417,236,248,-732
16419,-4,40,-280
16421,-496,52,1216
16423,696,220,-1204
16427,12,-84,600
16429,128,-56,-68
16431,-8,52,-328
16433,60,136,-696
16435,-336,8,620
16447,152,120,80
16449,-68,-52,356
16451,-104,-212,-72
16453,160,-4,-192
16455,28,72,-324
16457,4,-56,-112
16459,68,-16,556
16461,160,-12,-172
16473,84,-124,-44
16475,-12,84,-112
16477,-24,112,92
16479,-76,-24,276
16481,-48,68,236
16483,60,76,-100
16485,148,12,-124
16487,24,60,-88
