T,X,Y,Z
11743,40,-72,16
11745,36,-116,-16
11747,36,8,8
11749,40,28,60
11751,36,-16,168
11753,52,-64,-56
11755,-8,-88,-16
11757,16,-24,-92
11759,132,4,-368
11771,1340,12,-176
11773,152,-360,-2356
11775,-2400,276,4820
11777,296,192,-2872
11779,368,-648,1356
11781,-472,496,892
11783,916,644,-636
11795,632,240,-452
11797,-228,-32,1760
11799,-396,-748,-2084
11801,-264,-256,32
11803,-40,1084,1392
11805,168,276,400
11807,424,-436,116
11811,-716,-284,-1000
11813,-236,-244,24
11825,-252,380,-284
11827,172,40,-284
11829,364,-4,60
11831,-48,148,292
11833,-204,-120,504
11835,-260,-220,176
11837,-8,36,-492
11839,132,216,-836
11851,184,80,-812
11853,132,132,-28
11855,172,-4,-56
11857,-72,-248,564
11859,-112,-40,-40
11861,-112,116,448
11863,-692,-156,3656
11865,1236,36,280
11877,-204,-12,1008
11879,488,-92,-48
11881,176,-108,-104
11883,-216,-36,272
11885,-220,28,252
11887,36,144,-184
11889,232,100,188
11893,144,-204,-284
11895,-8,32,-324
11907,-100,-28,-36
11909,48,-180,-476
11911,-40,-20,80
11913,28,72,180
11915,16,-56,-12
11917,76,-84,216
11919,-12,100,-64
11921,-144,-76,-36
11933,-84,16,-236
11935,76,80,240
