T,X,Y,Z
14769,-12,28,80
14771,28,20,8
14773,56,-36,-32
14775,0,8,-24
14779,-96,-20,24
14781,-32,12,88
14783,8,4,92
14785,-24,-72,-80
14787,152,12,-208
14789,60,-148,-48
14801,212,-40,488
14803,-88,-76,-528
14805,200,88,324
14807,-532,-4,280
14809,384,84,-420
14811,-80,-68,160
14813,72,28,-60
14815,344,152,-2536
14827,48,-52,-236
14829,8,-84,-424
14831,-272,32,-256
14833,-232,56,712
14835,84,32,336
14837,112,-144,-448
14839,180,88,308
14841,-84,-136,-140
14853,-120,-68,-528
14855,-204,-72,-220
14857,4,8,-4
14859,164,56,0
14861,40,116,300
14863,24,-180,400
14867,-148,-56,-256
14869,-28,44,184
14871,92,68,-428
14873,100,-20,52
14885,180,-284,2052
14887,788,-132,860
14889,-140,128,100
14891,152,-120,528
14893,88,52,-200
14895,36,36,320
14897,-76,0,408
14899,112,-60,952
14911,180,20,148
14913,-36,56,36
14915,12,-40,-20
14917,108,-36,-164
14919,-44,76,112
14921,16,24,92
14923,124,60,220
14925,-8,52,-180
14927,-80,24,208
14939,-68,12,160
14941,-20,84,32
14943,-64,-36,132
14945,128,-56,60
14947,180,48,108
14949,-28,4,-100
14951,-12,-44,136
