T,X,Y,Z
32084,-20,-36,40
32086,-8,-24,-8
32088,32,-12,68
32090,-44,-24,-40
32092,-44,-20,-68
32104,-4,68,-24
32106,-60,-56,-16
32108,8,-20,48
32110,-160,0,88
32112,904,-224,-176
32114,-456,-24,1620
32116,100,268,388
32118,440,-240,524
32130,-1164,616,3072
32132,-204,-8,-1800
32134,608,-428,804
32138,572,244,-892
32140,256,-716,-552
32142,-536,44,-1236
32144,-764,372,1532
32146,-200,-64,1776
32148,720,16,-1276
32160,164,36,772
32162,280,-436,88
32164,-52,36,-544
32166,-500,-204,-768
32168,-72,-124,-76
32170,180,216,20
32172,264,276,416
32174,-40,-84,772
32186,-108,0,344
32188,-208,-204,360
32190,-136,-148,-56
32192,-56,16,-8
32194,352,116,-864
32196,72,52,548
32198,152,-64,400
32200,-136,-48,-200
32212,-16,-24,-12
32214,-156,-184,-68
32216,-148,196,-200
32218,-140,156,-68
32222,240,-12,-1004
32224,136,-96,-328
32226,-488,-100,544
32228,12,112,-324
32230,112,56,288
32242,-24,136,556
32244,160,-64,148
32246,-44,-124,-216
32248,-108,-96,52
32250,-124,-48,-240
32252,0,124,-28
32254,56,128,196
32256,36,36,240
32268,120,0,48
32270,-44,28,212
32272,-44,-36,212
32274,-72,-40,-148
32276,-32,44,-32
