T,X,Y,Z
54090,-12,120,16
54092,-56,28,-44
54094,-8,-80,-56
54096,-12,-24,-40
54108,20,-64,-92
54110,-52,-92,128
54112,44,-76,-156
54114,92,-72,8
54116,72,-24,-104
54118,16,-12,172
54120,784,180,-1064
54122,-704,-256,444
54134,-160,44,-500
54136,968,116,-5504
54138,-1536,-252,5244
54140,120,640,-1704
54142,-296,-372,428
54144,-108,128,1064
54146,312,528,-452
54158,572,-24,-1092
54160,-72,68,748
54162,-216,-256,-376
54164,76,-392,-776
54168,-204,152,808
54170,436,-156,168
54172,8,-24,476
54174,-144,-164,-700
54176,-296,-276,-252
54188,-40,132,32
54190,4,4,-72
54192,224,-124,100
54194,192,204,-404
54196,-8,96,296
54198,-96,-188,92
54200,144,8,-564
54202,-440,-120,136
54204,284,288,404
54216,-16,76,-484
54218,-16,-60,996
54220,204,-8,-848
54222,168,-56,48
54224,-324,-136,824
54226,32,124,-184
54228,72,-92,44
54230,156,152,272
54242,240,16,284
54244,112,-120,80
54246,-56,-44,168
54248,-164,-8,292
54250,28,48,-256
54254,100,-56,-8
54256,-56,-24,-28
54258,0,12,-64
54260,-12,-8,-228
54262,-56,96,88
54274,0,-24,-36
54276,32,-32,-64
54278,72,-176,-144
54280,28,16,68
54282,48,-72,156
