T,X,Y,Z
11129,12,-12,120
11131,-20,92,0
11133,60,-8,72
11135,0,16,0
11137,-20,28,4
11139,0,4,40
11141,-116,32,52
11153,-1484,-380,-272
11155,660,252,-316
11157,-368,-248,384
11159,8,64,432
11161,12,132,-872
11163,244,-96,676
11165,1604,-36,-5284
11167,-1564,-296,4736
11179,336,-724,-2172
11181,-1012,192,-596
11183,-520,376,2888
11187,884,80,-1804
11189,176,148,1112
11191,-400,-300,-500
11193,-204,-696,-1480
11195,-28,544,956
11207,192,48,12
11209,256,328,-192
11211,128,284,592
11213,4,-324,972
11215,-152,-404,128
11217,-172,148,-304
11219,92,120,-580
11221,320,-112,-184
11233,168,132,-360
11235,224,-68,432
11237,-20,-188,496
11239,-220,-16,484
11241,-280,28,160
11243,56,-108,-920
11245,76,180,-492
11247,320,140,-140
11259,164,-108,124
11261,280,-160,-244
11263,-316,-300,656
11265,-92,184,408
11267,-172,104,880
11271,368,8,-348
11273,52,-188,592
11275,-132,-172,-40
11277,60,128,-196
11289,-120,-92,-68
11291,-24,84,340
11293,168,88,188
11295,-8,-16,500
11297,76,-140,276
11299,-20,-148,-448
11301,-124,120,-584
11303,-44,60,-76
11315,60,64,-44
11317,52,-24,200
11319,-20,-4,260
11321,-72,-52,36
