T,X,Y,Z
20465,-20,-40,100
20467,-76,-36,-16
20469,56,-32,-76
20471,-4,0,108
20473,0,-28,-128
20475,56,40,-12
20477,4,-84,24
20481,92,-8,-32
20483,-64,-64,-32
20485,-8,12,-84
20487,468,-32,-1116
20499,176,-8,492
20501,1432,76,-5856
20503,-1024,-440,4084
20505,-856,556,300
20507,-228,-344,-1116
20509,92,-60,1204
20511,-32,736,336
20523,768,240,-1636
20525,48,240,932
20527,-408,-164,12
20529,0,-684,-1580
20531,-116,336,640
20533,-164,676,872
20535,264,-100,352
20537,288,-44,204
20549,-56,-232,800
20551,4,-408,232
20553,-180,-68,-156
20555,-112,28,-464
20557,340,-104,-348
20559,300,0,-376
20561,-32,-120,156
20565,-112,-128,384
20567,16,104,-580
20579,-920,12,-48
20581,1060,600,-3880
20583,-412,-248,1148
20585,396,68,-16
20587,-276,-120,424
20589,120,-116,136
20591,-140,260,-760
20593,-368,20,324
20605,140,-20,-8
20607,-72,4,728
20609,44,-188,56
20611,180,-208,-412
20613,-76,-52,-208
20615,24,-64,76
20617,-120,-12,180
20619,196,20,-168
20631,-48,48,420
20633,-28,148,292
20635,44,128,-176
20637,-88,-40,-232
20639,-12,0,-128
20641,-16,88,-176
20643,-16,100,-52
20645,-56,0,264
20657,136,-28,-80
