T,X,Y,Z
36327,-8,40,120
36339,28,40,64
36341,-52,-56,4
36343,48,-36,-56
36345,76,-80,136
36347,40,-4,-72
36349,16,72,96
36353,0,-124,-72
36355,44,-84,-16
36357,108,-32,-88
36359,576,-80,-660
36361,-1256,-420,-772
36373,420,-364,12
36375,172,-292,-2272
36377,-1712,216,3912
36379,-16,124,-1288
36381,444,-360,224
36383,-412,272,1068
36385,716,432,-368
36397,92,108,648
36399,-280,-12,548
36401,-128,-392,-1592
36403,-188,-204,148
36405,-32,908,1144
36407,44,200,352
36409,396,-488,168
36411,-72,-156,-236
36423,-76,-324,-48
36425,-108,-172,-400
36427,-100,268,-568
36429,248,4,-236
36431,360,-60,76
36433,-152,-28,336
36437,-164,-76,328
36439,196,204,-1168
36441,228,156,-36
36453,900,156,-236
36455,-108,212,-580
36457,240,-116,-44
36459,-72,-160,188
36461,-212,68,12
36463,-148,248,4
36465,176,52,484
36467,348,-128,-372
36479,180,-80,132
36481,132,-216,12
36483,-44,-52,-324
36485,-176,100,-164
36487,-52,120,300
36489,48,116,140
36491,112,-20,-24
36493,-32,-12,-52
36505,52,20,232
36507,44,32,-352
36509,-176,-92,-184
36511,24,-88,-52
36513,172,64,52
36515,40,-40,72
36517,-8,-156,316
36519,-44,-36,-136
