T,X,Y,Z
30044,-76,40,112
30046,-52,-76,-44
30048,0,0,32
30050,-40,-16,-8
30052,28,-48,60
30054,-84,8,-16
30056,-8,28,-112
30058,72,120,-28
30070,-200,-68,180
30072,1324,140,44
30074,-760,-252,1764
30076,428,280,-1040
30080,-240,4,-104
30082,284,24,220
30084,-88,-104,-120
30086,1772,100,-6544
30088,-1748,-444,5448
30100,544,-348,-1928
30102,-988,52,-284
30104,-336,224,2132
30106,-72,-40,-100
30108,836,128,-1308
30110,-124,212,852
30112,-356,-216,-528
30124,-236,-88,-600
30126,-404,-276,-428
30128,36,-68,-64
30130,188,248,-344
30132,40,48,416
30134,92,-252,936
30136,-64,-236,88
30138,-216,-16,-240
30150,-132,-60,72
30152,32,56,-328
30154,64,68,-24
30156,296,24,-108
30158,44,-104,576
30162,20,104,-276
30164,-268,-4,-120
30166,-308,96,1820
30168,680,72,-144
30170,-44,-420,1280
30182,436,0,-124
30184,72,-132,-524
30186,84,-104,-56
30188,-236,56,-36
30190,124,-20,-424
30192,144,-12,396
30194,52,-40,444
30196,-20,-212,4
30208,-28,-124,-156
30210,-84,72,128
30212,-72,-76,-64
30214,20,112,236
30216,-168,-4,104
30218,12,-24,304
30220,-40,108,-84
30222,-100,48,-100
30234,-28,108,152
30236,-20,68,96
