T,X,Y,Z
44690,-100,-36,140
44692,8,-88,32
44696,4,24,48
44698,-32,60,92
44700,-32,20,48
44712,-4,-48,60
44714,64,64,120
44716,16,-8,-44
44718,-72,36,-184
44720,-76,56,36
44722,1396,396,-1632
44724,-1568,-552,-456
44726,500,500,-1160
44738,304,-432,-3768
44740,-8,-628,2832
44742,-280,1124,-292
44744,1028,92,-104
44746,504,-916,-1092
44748,-1160,48,-2448
44750,-780,476,3456
44762,-236,208,944
44764,-188,1196,1284
44766,412,-64,116
44768,196,-428,208
44770,-36,32,-864
44772,-636,-352,-688
44774,-156,-172,-72
44776,268,468,-92
44783,-200,-592,-16
44785,-168,316,-1004
44787,80,128,-632
44799,460,216,-1652
44801,104,308,-728
44803,-16,-84,-76
44805,256,-176,40
44807,-548,-40,332
44809,-364,56,40
44811,-44,-32,164
44813,420,264,-1188
44825,140,64,-180
44827,320,-180,-60
44829,72,-56,-232
44831,-300,-148,-36
44833,-184,-48,184
44835,124,224,248
44837,156,144,-92
44839,120,-264,312
44851,116,-96,24
44853,168,-108,-104
44855,-40,-168,-296
44857,-36,60,-260
44859,88,88,64
44861,88,-24,436
44863,44,-20,332
44867,-56,72,-332
44869,-84,68,-212
44871,-72,60,72
44883,92,28,-68
44885,60,-44,112
44887,4,-100,88
