T,X,Y,Z
56754,132,0,52
56766,-40,64,276
56768,-24,64,28
56770,-156,48,-12
56772,40,-20,-4
56774,68,-68,60
56776,-16,20,-56
56778,-12,48,96
56780,4,-84,-52
56782,-48,32,12
56794,-168,-60,548
56796,2164,160,-5716
56798,-2724,-612,7592
56800,476,664,-1436
56802,220,-564,256
56804,-364,-32,1580
56806,544,996,-1184
56810,260,-444,-2428
56812,-1268,224,-136
56824,24,-584,-1248
56826,-308,732,1416
56828,192,600,584
56830,384,-372,-224
56832,172,-172,320
56834,-304,4,-1208
56836,-580,-356,-124
56848,-64,324,-788
56850,-4,180,-376
56852,272,-128,344
56854,404,80,64
56856,-264,-184,444
56858,-116,-196,304
56860,-32,-80,-276
56862,-180,160,192
56874,140,4,-800
56876,-88,144,112
56878,452,108,-88
56880,136,-172,464
56882,-144,-104,272
56884,-352,36,708
56886,72,176,-700
56888,244,224,-108
56900,164,88,260
56904,112,-84,176
56906,-132,-68,8
56908,-12,84,-164
56910,20,84,28
56912,28,-64,112
56914,96,-124,28
56916,88,-140,-120
56918,-4,-84,-220
56930,-56,-32,-212
56932,-92,-52,-380
56934,12,40,232
56936,16,-96,52
56938,108,-92,-80
56940,0,-16,164
56942,-48,76,-88
56944,-112,0,-172
56956,-156,72,-152
