T,X,Y,Z
15927,-56,20,32
15929,0,-28,136
15931,-60,-48,160
15943,-52,-24,88
15945,12,-36,52
15947,56,36,20
15949,16,36,28
15951,16,28,220
15953,-48,56,112
15957,-56,-68,48
15959,384,116,-1152
15961,-1480,-428,-672
15963,716,304,584
15975,1060,-256,-3848
15977,-1888,36,5916
15979,-228,380,-228
15981,584,-440,-304
15983,-456,12,1500
15985,728,668,-536
15987,372,-680,-220
15999,-12,100,1152
16001,-268,-456,-1364
16003,-324,-448,-596
16005,-80,852,1152
16007,-16,480,852
16009,568,-364,0
16011,12,-176,-84
16013,-352,-100,-872
16025,-180,-412,-40
16027,-88,192,-732
16029,132,104,-408
16031,408,-136,-256
16033,132,52,412
16035,-112,-124,568
16039,-16,-24,-340
16041,204,196,-692
16043,216,84,100
16055,436,264,-388
16057,112,-136,-128
16059,-484,32,400
16061,52,-64,-1680
16063,-96,284,376
16065,68,244,-4
16067,224,-60,28
16069,216,-124,312
16081,-144,-288,688
16083,116,-168,-252
16085,-24,104,164
16087,-8,176,368
16089,60,12,324
16091,188,-112,-164
16093,56,-100,-172
16095,112,-92,-188
16107,8,32,-220
16109,-80,152,-316
16111,-60,-60,-184
16113,0,20,268
16115,0,96,52
16117,-32,-68,80
16119,-4,16,144
