T,X,Y,Z
12715,-56,16,212
12717,44,-44,60
12719,40,-32,144
12731,12,16,-32
12733,52,-32,0
12735,-12,52,88
12737,24,56,104
12739,24,-28,-84
12741,64,-48,140
12743,44,16,-92
12755,-332,-76,708
12757,204,100,-72
12759,-56,60,852
12763,748,-40,-312
12765,-280,240,-1884
12767,-1600,80,1220
12769,-936,-16,-1512
12781,-936,216,336
12783,132,56,-156
12785,868,-148,-20
12787,480,-316,152
12789,24,152,-336
12801,-324,128,-404
12803,-336,68,-424
12805,-220,-48,572
12807,216,-120,448
12809,448,224,-280
12811,0,36,-136
12823,16,160,-28
12825,84,-68,300
12827,36,20,496
12829,-12,0,76
12831,-28,16,96
12833,-80,-104,-136
12845,68,88,268
12847,-44,-88,-212
12849,-76,100,176
12851,-236,0,-88
12853,-8,16,-80
12855,-8,64,-204
12859,-108,-40,76
12861,-4,-28,132
12873,108,296,-2064
12875,-1192,-424,-248
12877,-284,20,1292
12879,640,428,-1508
12881,-228,-328,1348
12893,208,140,-1368
12895,96,284,904
12897,-152,52,-340
12899,48,-128,-412
12901,-336,-40,36
12903,-128,56,452
12915,-196,-48,512
12917,92,156,-312
12919,68,188,-216
12921,16,-76,616
12923,72,88,72
12925,-8,96,336
12937,32,-112,-64
