T,X,Y,Z
55444,84,60,-108
55446,0,124,24
55458,68,64,-100
55462,32,28,36
55464,36,32,-164
55466,40,108,-12
55468,60,56,40
55470,52,8,-164
55472,24,140,-64
55484,720,76,348
55486,468,-236,668
55488,712,100,344
55490,-548,12,-2136
55492,-1824,268,796
55494,-916,-32,-268
55506,-800,64,400
55508,-84,204,100
55510,592,68,-232
55512,404,-260,-16
55514,192,140,-16
55516,-48,296,-280
55528,-28,8,-504
55530,-248,-48,432
55532,104,40,168
55534,280,12,-44
55536,28,88,204
55538,20,-68,-32
55550,-68,-20,36
55552,-140,-104,444
55554,-96,-72,16
55558,316,68,92
55560,244,100,72
55562,-208,-184,-1652
55564,-472,8,260
55576,-364,116,-996
55578,-132,-48,132
55580,152,24,356
55582,256,-24,-192
55584,76,148,436
55586,-336,28,-220
55598,-160,-80,100
55600,108,52,-64
55602,196,60,240
55604,-68,36,-132
55606,-96,12,120
55608,-16,-56,-92
55620,160,96,216
55622,76,108,-240
55624,16,52,88
55626,-76,-28,-292
55628,-4,8,32
55630,60,112,-332
55632,-20,36,100
55644,12,8,-24
55646,64,68,192
55648,4,28,8
55650,112,-12,92
55652,32,-8,64
55656,84,56,-176
55658,124,-40,4
