T,X,Y,Z
3816,36,24,12
3818,108,56,56
3820,-8,24,4
3822,-32,-36,60
3824,36,-40,-196
3826,36,100,144
3838,92,56,120
3840,-52,-12,-108
3844,140,128,112
3846,672,60,4
3848,428,64,408
3850,-860,48,672
3852,-1348,-160,1004
3864,-1708,-360,940
3866,3092,8,2124
3868,4144,-200,408
3870,868,-132,-300
3872,-1780,488,-872
3874,-2436,628,164
3886,-1188,32,-88
3888,-352,-296,1036
3890,640,-220,164
3892,916,332,-448
3894,120,392,-628
3896,-640,-80,-424
3908,64,16,-208
3910,-180,-16,328
3912,-284,184,0
3914,-104,116,-136
3916,312,96,-80
3918,292,-12,-48
3930,-132,-36,-88
3932,-244,-4,328
3934,168,-108,404
3936,44,-96,8
3938,136,92,-184
3945,-684,-32,1392
3947,668,428,-192
3949,532,-76,-300
3951,704,16,-664
3953,-212,-240,256
3965,-308,80,-568
3967,-248,88,212
3969,108,44,1080
3971,260,108,-868
3973,368,80,-480
3975,-284,64,620
3987,4,-44,48
3989,-20,-80,348
3991,292,96,-256
3993,-16,128,-108
3995,-48,-32,-188
3997,-64,-4,0
4009,-152,64,44
4011,-148,76,-200
4013,-20,64,76
4015,-88,-52,204
4017,68,60,80
4019,144,-28,152
4021,-108,-104,-12
