T,X,Y,Z
45395,24,28,-44
45407,-16,-16,32
45409,-24,28,68
45411,4,16,40
45413,104,48,-12
45415,92,60,48
45417,28,20,52
45419,4,108,-24
45431,8,8,-8
45433,88,32,36
45435,848,292,-1664
45437,-392,-276,1280
45439,-1780,-532,-40
45441,780,440,-436
45453,4076,-336,128
45455,916,-468,-328
45457,-1752,352,-1240
45461,-1420,352,-132
45463,1288,-800,1872
45465,2076,-920,632
45467,1536,288,-196
45479,180,608,-424
45481,-392,108,-1072
45483,-456,-292,272
45485,144,-160,1012
45487,-136,8,556
45499,-264,188,16
45501,200,-12,-544
45503,784,120,-96
45505,112,-32,476
45507,-740,-244,596
45509,-456,-104,212
45521,-188,-152,20
45523,-40,188,-68
45525,372,192,-292
45527,8,-152,488
45529,-40,-112,680
45531,464,208,540
45543,332,-296,-1676
45545,200,20,608
45547,60,384,-80
45549,-424,-36,-1600
45551,4,-364,2528
45555,124,176,184
45557,-104,52,-548
45569,120,-84,292
45571,80,-12,-352
45573,-264,-80,484
45575,-324,-84,348
45577,152,196,-656
45579,188,80,-408
45591,356,-8,96
45593,44,72,-348
45595,-320,60,340
45597,-204,32,-68
45599,252,128,-404
45601,332,28,280
45613,-12,-80,-308
45615,-52,-52,44
45617,-100,12,152
