T,X,Y,Z
23976,0,-20,-40
23978,36,28,20
23980,120,48,-40
23992,136,20,28
23994,-44,36,12
23996,0,8,100
23998,40,-32,48
24000,76,72,-16
24002,-16,24,-4
24006,52,100,-32
24008,764,92,-884
24020,-972,140,-1576
24022,-2652,208,-2228
24024,-1864,8,1664
24026,1500,108,1192
24028,3392,-304,1044
24040,1804,-200,384
24042,1128,108,-360
24044,-28,248,128
24046,-660,80,312
24048,-528,-200,576
24050,132,-68,480
24062,52,-16,444
24064,548,132,-152
24066,404,0,-220
24068,560,68,220
24070,-240,-20,236
24072,-528,120,-24
24084,-200,-156,252
24086,124,108,-692
24088,-12,148,-320
24090,-92,32,-92
24092,52,-12,168
24094,-40,-32,276
24106,268,124,-180
24110,332,-116,116
24112,388,296,-128
24114,-572,196,1796
24116,-204,-160,764
24118,668,28,-368
24130,124,-52,-404
24132,432,-52,20
24134,-156,-8,-408
24136,-444,144,-428
24138,-244,-40,48
24140,-116,-40,-420
24152,180,64,-68
24154,116,12,-224
24156,-20,92,-80
24158,-60,152,-40
24160,-64,-24,276
24162,36,12,8
24174,116,-40,24
24176,164,28,-132
24178,192,108,-100
24180,36,16,32
24182,28,44,204
24184,32,44,-72
24196,112,4,256
24198,112,52,-12
