T,X,Y,Z
51616,60,-44,36
51618,28,-52,16
51620,-12,-40,80
51622,36,-8,28
51624,48,-20,8
51636,56,84,-8
51638,136,-56,-108
51640,-80,0,-144
51642,76,60,8
51644,176,136,-80
51646,244,108,-804
51658,248,224,-72
51660,92,364,-360
51662,-844,-60,-1684
51664,-804,-200,908
51666,-628,-68,300
51670,1292,-160,1084
51672,1096,-216,-456
51684,552,28,-232
51686,-16,160,140
51688,-304,-8,648
51690,-152,-92,184
51692,260,-68,4
51694,344,44,172
51706,300,184,-248
51708,-132,-60,404
51710,-8,28,-28
51712,236,68,-284
51714,-192,0,-124
51716,-20,-16,-40
51728,-232,100,-464
51730,-32,168,-84
51732,124,-4,-280
51734,-464,-200,-80
51736,-332,56,592
51738,460,144,588
51750,-184,24,-260
51752,788,-364,-360
51754,424,-276,160
51756,-120,344,-1576
51758,-320,8,628
51760,-260,-380,384
51764,260,148,512
51776,184,48,-740
51778,-72,68,576
51780,-48,24,-48
51782,84,232,-92
51784,-120,64,8
51786,112,0,100
51798,68,76,-244
51800,60,0,132
51802,52,-48,-52
51804,128,-164,568
51806,0,-156,8
51808,288,128,12
51810,92,100,-44
51822,76,-8,28
51824,-68,-72,48
51826,-12,60,-104
51828,0,28,56
