T,X,Y,Z
19624,92,24,-32
19626,36,44,-80
19628,-16,-40,4
19640,84,-104,-24
19642,128,36,-24
19644,-52,4,100
19646,32,76,-64
19648,84,-32,40
19650,48,16,68
19662,220,696,232
19664,772,-132,1452
19666,836,-288,-780
19668,312,208,-136
19670,-720,320,-2268
19672,-2016,-128,316
19684,-1156,180,-124
19686,-1080,392,-256
19688,-316,40,-556
19690,540,12,508
19692,684,-68,396
19704,8,-36,88
19706,-140,264,-80
19708,-168,136,-352
19710,-136,56,228
19714,136,32,-180
19716,152,88,204
19718,68,-52,376
19720,228,28,-320
19732,92,8,236
19734,-28,-64,116
19736,184,28,-100
19738,-120,0,68
19740,-212,72,-172
19742,-76,-28,-192
19754,-216,68,-188
19756,-76,16,144
19758,132,152,184
19760,-288,16,172
19762,200,128,72
19764,336,-80,456
19776,116,-212,200
19778,292,124,-1524
19780,-40,-76,840
19782,-96,-92,-704
19784,68,132,488
19786,-156,-96,-388
19798,204,64,752
19800,196,-12,-392
19802,32,64,264
19804,-48,92,-196
19806,-156,-4,-232
19810,-80,12,-20
19812,60,0,300
19824,-4,0,36
19826,12,-32,-104
19828,284,136,-8
19830,104,16,376
19832,16,28,-48
19834,100,72,8
19836,-92,0,-152
