T,X,Y,Z
28348,0,12,40
28350,48,-32,76
28352,76,36,-76
28354,12,8,88
28366,4,4,76
28368,128,48,-60
28370,-120,-12,-52
28372,0,48,-20
28374,-36,-4,-128
28376,48,-20,-40
28378,180,4,-636
28390,-564,212,-1272
28392,-1296,504,-332
28394,-1116,-356,2760
28398,1844,76,600
28400,1020,-52,296
28402,36,28,-316
28414,-104,104,168
28416,-220,-100,16
28418,-76,-72,-56
28420,-116,-8,568
28422,276,208,212
28424,288,316,-1020
28436,588,-48,-200
28438,104,-36,496
28440,-240,-4,12
28442,-332,-8,192
28444,28,0,-204
28446,284,132,-500
28458,360,260,-304
28460,-128,-132,-64
28462,-128,-36,40
28464,-80,100,76
28466,-56,-68,-8
28468,304,44,-188
28480,-24,-4,-44
28482,108,40,52
28484,192,-40,400
28486,140,-20,268
28488,136,0,8
28490,100,164,-516
28494,-372,140,572
28496,-104,-28,696
28508,68,76,56
28510,148,-28,20
28512,124,120,168
28514,-64,176,-536
28516,-152,56,824
28518,16,-8,-304
28530,148,-68,272
28532,112,56,-204
28534,108,76,448
28536,64,36,-188
28538,60,-16,-12
28540,-196,-24,92
28552,52,-32,192
28554,-104,-68,32
28556,-76,56,88
28558,136,24,-492
28560,-32,60,108
