T,X,Y,Z
30675,-32,-4,44
30677,12,12,-40
30679,-48,32,-100
30691,-12,24,-80
30693,64,-84,64
30695,28,4,-108
30697,-8,44,8
30699,-36,-32,60
30701,-12,40,72
30703,-12,12,-44
30715,64,-244,700
30717,1340,152,-1084
30719,-624,156,-52
30721,-1820,268,-760
30723,-1568,-316,488
30735,-1376,12,-1072
30737,204,-260,36
30739,1532,-144,104
30741,600,-28,-92
30743,-80,300,148
30745,-392,-40,-212
30752,492,252,-816
30754,-132,32,-264
30756,-160,-24,-136
30768,-4,-52,-264
30770,-72,40,268
30772,-132,-20,-36
30774,296,208,-368
30776,12,-16,80
30778,-172,-144,12
30790,-36,104,40
30792,-208,-112,296
30794,-20,-72,-20
30796,160,72,12
30798,204,120,80
30800,68,12,-168
30812,272,-104,448
30814,-288,-100,284
30816,252,208,148
30818,204,52,-144
30820,-184,-140,-1812
30822,-692,-48,404
30834,-168,172,-68
30836,-60,-116,352
30838,-16,-100,-220
30840,340,144,-216
30842,8,112,500
30846,180,-64,80
30848,8,28,468
30860,-60,116,420
30862,-20,28,404
30864,256,100,-208
30866,-12,8,28
30868,-144,-16,108
30870,-140,132,-92
30882,-12,-124,360
30884,68,12,-16
30886,168,140,-52
30888,-100,8,-180
30890,-104,-36,-28
